fecha,valor
2011-08-30,4.0
2011-08-31,4.0
2011-09-01,4.0
2011-09-02,4.0
2011-09-05,4.0
2011-09-06,4.0
2011-09-07,4.0
2011-09-08,4.0
2011-09-09,4.0
2011-09-12,4.0
2011-09-13,4.0
2011-09-14,4.0
2011-09-15,4.0
2011-09-16,4.0
2011-09-19,4.0
2011-09-20,4.0
2011-09-21,4.0
2011-09-22,4.0
2011-09-23,4.0
2011-09-26,4.0
2011-09-27,4.0
2011-09-28,4.0
2011-09-29,4.0
2011-09-30,4.0
2011-10-03,4.0
2011-10-04,4.0
2011-10-05,4.0
2011-10-06,4.0
2011-10-07,4.0
2011-10-11,4.0
2011-10-12,4.0
2011-10-13,4.0
2011-10-14,4.0
2011-10-17,4.0
2011-10-18,4.0
2011-10-19,4.0
2011-10-20,4.0
2011-10-21,4.0
2011-10-24,4.0
2011-10-25,4.0
2011-10-26,4.0
2011-10-27,4.0
2011-10-28,4.0
2011-10-31,4.0
2011-11-01,4.0
2011-11-02,4.0
2011-11-03,4.0
2011-11-04,4.0
2011-11-07,4.0
2011-11-08,4.0
2011-11-09,4.0
2011-11-10,4.0
2011-11-11,4.0
2011-11-14,4.0
2011-11-15,4.0
2011-11-16,4.0
2011-11-17,4.0
2011-11-18,4.0
2011-11-21,4.0
2011-11-22,4.0
2011-11-23,4.0
2011-11-24,4.0
2011-11-25,4.0
2011-11-29,4.0
2011-11-30,4.0
2011-12-01,4.0
2011-12-02,4.0
2011-12-05,4.0
2011-12-06,4.0
2011-12-07,4.0
2011-12-12,4.0
2011-12-13,4.0
2011-12-14,4.0
2011-12-15,4.0
2011-12-16,4.0
2011-12-19,4.0
2011-12-20,4.0
2011-12-21,4.0
2011-12-22,4.0
2011-12-23,4.0
2011-12-26,4.0
2011-12-27,4.0
2011-12-28,4.0
2011-12-29,4.0
2012-01-03,4.0
2012-01-04,4.0
2012-01-05,4.0
2012-01-06,4.0
2012-01-09,4.0
2012-01-10,4.0
2012-01-11,4.0
2012-01-12,4.0
2012-01-13,4.0
2012-01-16,4.0
2012-01-17,4.0
2012-01-18,4.0
2012-01-19,4.0
2012-01-20,4.0
2012-01-23,4.0
2012-01-24,4.0
2012-01-25,4.0
2012-01-26,4.0
2012-01-27,4.0
2012-01-30,4.0
2012-01-31,4.0
2012-02-01,4.0
2012-02-02,4.0
2012-02-03,4.0
2012-02-06,4.0
2012-02-07,4.0
2012-02-08,4.0
2012-02-09,4.0
2012-02-10,4.0
2012-02-13,4.0
2012-02-14,4.0
2012-02-15,4.0
2012-02-16,4.0
2012-02-17,4.0
2012-02-22,4.0
2012-02-23,4.0
2012-02-24,4.0
2012-02-28,4.0
2012-02-29,4.0
2012-03-01,4.0
2012-03-02,4.0
2012-03-05,4.0
2012-03-06,4.0
2012-03-07,4.0
2012-03-08,4.0
2012-03-09,4.0
2012-03-12,4.0
2012-03-13,4.0
2012-03-14,4.0
2012-03-15,4.0
2012-03-16,4.0
2012-03-19,4.0
2012-03-20,4.0
2012-03-21,4.0
2012-03-22,4.0
2012-03-23,4.0
2012-03-26,4.0
2012-03-27,4.0
2012-03-28,4.0
2012-03-29,4.0
2012-03-30,4.0
2012-04-03,4.0
2012-04-04,4.0
2012-04-09,4.0
2012-04-10,4.0
2012-04-11,4.0
2012-04-12,4.0
2012-04-13,4.0
2012-04-16,4.0
2012-04-17,4.0
2012-04-18,4.0
2012-04-19,4.0
2012-04-20,4.0
2012-04-23,4.0
2012-04-24,4.0
2012-04-25,4.0
2012-04-26,4.0
2012-04-27,4.0
2012-05-02,4.0
2012-05-03,4.0
2012-05-04,4.0
2012-05-07,4.0
2012-05-08,4.0
2012-05-09,4.0
2012-05-10,4.0
2012-05-11,4.0
2012-05-14,4.0
2012-05-15,4.0
2012-05-16,4.0
2012-05-17,4.0
2012-05-18,4.0
2012-05-21,4.0
2012-05-22,4.0
2012-05-23,4.0
2012-05-24,4.0
2012-05-28,4.0
2012-05-29,4.0
2012-05-30,4.0
2012-05-31,4.0
2012-06-01,4.0
2012-06-04,4.0
2012-06-05,4.0
2012-06-06,5.0
2012-06-07,5.0
2012-06-08,5.0
2012-06-11,5.0
2012-06-12,5.0
2012-06-13,5.0
2012-06-14,5.0
2012-06-15,5.0
2012-06-18,5.0
2012-06-19,5.0
2012-06-21,5.0
2012-06-22,5.0
2012-06-25,5.0
2012-06-26,5.0
2012-06-27,5.0
2012-06-28,5.0
2012-06-29,5.0
2012-07-02,5.0
2012-07-03,5.0
2012-07-04,5.0
2012-07-05,5.0
2012-07-11,5.0
2012-07-12,5.0
2012-07-13,5.0
2012-07-16,5.0
2012-07-17,5.0
2012-07-18,5.0
2012-07-19,5.0
2012-07-20,5.0
2012-07-23,5.0
2012-07-24,5.0
2012-07-25,5.0
2012-07-26,5.0
2012-07-27,5.0
2012-07-30,5.0
2012-07-31,5.0
2012-08-01,5.0
2012-08-02,5.0
2012-08-03,5.0
2012-08-06,5.0
2012-08-07,5.0
2012-08-08,5.0
2012-08-09,5.0
2012-08-10,5.0
2012-08-13,5.0
2012-08-14,5.0
2012-08-15,5.0
2012-08-16,5.0
2012-08-17,5.0
2012-08-21,5.0
2012-08-22,5.0
2012-08-23,5.0
2012-08-24,5.0
2012-08-27,5.0
2012-08-28,5.0
2012-08-29,5.0
2012-08-30,5.0
2012-08-31,5.0
2012-09-03,5.0
2012-09-04,5.0
2012-09-05,5.0
2012-09-06,5.0
2012-09-07,5.0
2012-09-10,5.0
2012-09-11,5.0
2012-09-12,5.0
2012-09-13,5.0
2012-09-14,5.0
2012-09-17,5.0
2012-09-18,5.0
2012-09-19,5.0
2012-09-20,5.0
2012-09-21,5.0
2012-09-25,5.0
2012-09-26,5.0
2012-09-27,5.0
2012-09-28,5.0
2012-10-01,5.0
2012-10-02,5.0
2012-10-03,5.0
2012-10-04,5.0
2012-10-05,5.0
2012-10-09,5.0
2012-10-10,5.0
2012-10-11,5.0
2012-10-12,5.0
2012-10-15,5.0
2012-10-16,5.0
2012-10-17,5.0
2012-10-18,5.0
2012-10-19,5.0
2012-10-22,5.0
2012-10-23,5.0
2012-10-24,5.0
2012-10-25,5.0
2012-10-26,5.0
2012-10-29,5.0
2012-10-30,5.0
2012-10-31,5.0
2012-11-01,5.0
2012-11-02,5.0
2012-11-05,5.0
2012-11-07,5.0
2012-11-08,5.0
2012-11-09,5.0
2012-11-12,5.0
2012-11-13,5.0
2012-11-14,5.0
2012-11-15,5.0
2012-11-16,5.0
2012-11-19,5.0
2012-11-20,5.0
2012-11-21,5.0
2012-11-22,5.0
2012-11-23,5.0
2012-11-27,5.0
2012-11-28,5.0
2012-11-29,5.0
2012-11-30,5.0
2012-12-03,5.0
2012-12-04,5.0
2012-12-05,5.0
2012-12-06,5.0
2012-12-07,5.0
2012-12-10,5.0
2012-12-11,5.0
2012-12-12,5.0
2012-12-13,5.0
2012-12-14,5.0
2012-12-17,5.0
2012-12-18,5.0
2012-12-19,5.0
2012-12-20,5.0
2012-12-21,5.0
2012-12-26,5.0
2012-12-27,5.0
2012-12-28,5.0
2013-01-02,5.0
2013-01-03,5.0
2013-01-04,5.0
2013-01-07,5.0
2013-01-08,5.0
2013-01-09,5.0
2013-01-10,5.0
2013-01-11,5.0
2013-01-14,5.0
2013-01-15,5.0
2013-01-16,5.0
2013-01-17,5.0
2013-01-18,5.0
2013-01-22,5.0
2013-01-23,5.0
2013-01-24,5.0
2013-01-25,5.0
2013-01-27,5.0
2013-01-28,5.0
2013-01-29,5.0
2013-01-30,5.0
2013-02-01,5.0
2013-02-04,5.0
2013-02-05,5.0
2013-02-06,5.0
2013-02-07,5.0
2013-02-08,5.0
2013-02-13,5.0
2013-02-14,5.0
2013-02-15,5.0
2013-02-18,5.0
2013-02-19,5.0
2013-02-21,5.0
2013-02-25,5.0
2013-02-26,5.0
2013-02-27,5.0
2013-02-28,5.0
2013-03-01,5.0
2013-03-04,5.0
2013-03-05,5.0
2013-03-06,5.0
2013-03-07,5.0
2013-03-08,5.0
2013-03-11,5.0
2013-03-12,5.0
2013-03-13,5.0
2013-03-14,5.0
2013-03-15,5.0
2013-03-18,5.0
2013-03-19,5.0
2013-03-20,5.0
2013-03-21,5.0
2013-03-25,5.0
2013-03-26,5.0
2013-03-27,5.0
2013-04-03,5.0
2013-04-04,5.0
2013-04-08,5.0
2013-04-09,5.0
2013-04-10,5.0
2013-04-11,5.0
2013-04-12,5.0
2013-04-15,5.0
2013-04-16,5.0
2013-04-17,5.0
2013-04-18,5.0
2013-04-19,5.0
2013-04-22,5.0
2013-04-23,5.0
2013-04-24,5.0
2013-04-25,5.0
2013-04-26,5.0
2013-04-29,5.0
2013-04-30,5.0
2013-05-02,5.0
2013-05-03,5.0
2013-05-06,5.0
2013-05-07,5.0
2013-05-08,5.0
2013-05-09,5.0
2013-05-10,5.0
2013-05-13,5.0
2013-05-14,5.0
2013-05-15,5.0
2013-05-16,5.0
2013-05-17,5.0
2013-05-20,5.0
2013-05-21,5.0
2013-05-22,5.0
2013-05-23,5.0
2013-05-24,5.0
2013-05-27,5.0
2013-05-28,5.0
2013-05-29,5.0
2013-05-30,5.0
2013-05-31,5.0
2013-06-03,5.0
2013-06-04,5.0
2013-06-05,5.0
2013-06-06,5.0
2013-06-07,5.0
2013-06-10,5.0
2013-06-11,5.0
2013-06-12,5.0
2013-06-13,5.0
2013-06-14,5.0
2013-06-17,5.0
2013-06-18,5.0
2013-06-19,5.0
2013-06-24,5.0
2013-06-25,5.0
2013-06-26,5.0
2013-06-27,5.0
2013-06-28,5.0
2013-07-01,5.0
2013-07-02,5.0
2013-07-03,5.0
2013-07-04,5.0
2013-07-05,5.0
2013-07-08,5.0
2013-07-10,5.0
2013-07-11,5.0
2013-07-12,5.0
2013-07-15,5.0
2013-07-16,5.0
2013-07-17,5.0
2013-07-22,5.0
2013-07-23,5.0
2013-07-29,6.0
2013-07-30,6.0
2013-07-31,6.0
2013-08-05,6.0
2013-08-08,6.0
2013-08-09,6.0
2013-08-12,6.0
2013-08-13,6.0
2013-08-14,6.0
2013-08-15,6.0
2013-08-16,6.0
2013-08-20,6.0
2013-08-21,6.0
2013-08-22,6.0
2013-08-23,6.0
2013-08-26,6.0
2013-08-27,6.0
2013-08-28,6.0
2013-09-02,6.0
2013-09-05,6.0
2013-09-06,6.0
2013-09-10,6.0
2013-09-11,6.0
2013-09-12,6.0
2013-09-16,6.0
2013-09-17,6.0
2013-09-18,6.0
2013-09-19,6.0
2013-09-20,6.0
2013-09-23,6.0
2013-09-24,6.0
2013-09-25,6.0
2013-09-26,6.0
2013-09-30,6.0
2013-10-01,6.0
2013-10-02,6.0
2013-10-03,6.0
2013-10-08,6.0
2013-10-10,6.0
2013-10-15,6.0
2013-10-16,6.0
2013-10-21,6.0
2013-10-22,6.0
2013-10-25,6.0
2013-10-28,6.0
2013-10-29,6.0
2013-10-30,6.0
2013-10-31,6.0
2013-11-05,6.0
2013-11-11,6.0
2013-11-12,6.0
2013-11-13,6.0
2013-11-14,6.0
2013-11-19,6.0
2013-11-20,6.0
2013-11-21,6.0
2013-11-26,6.0
2013-11-27,6.0
2013-11-28,6.0
2013-12-02,6.0
2013-12-03,6.0
2013-12-04,6.0
2013-12-05,6.0
2013-12-09,6.0
2013-12-10,6.0
2013-12-11,6.0
2013-12-12,6.0
2013-12-13,6.0
2013-12-16,6.0
2013-12-19,6.0
2013-12-20,6.0
2013-12-23,6.0
2013-12-26,6.0
2013-12-27,6.0
2013-12-30,7.0
2014-01-02,7.0
2014-01-03,7.0
2014-01-06,7.0
2014-01-07,7.0
2014-01-08,7.0
2014-01-09,7.0
2014-01-10,7.0
2014-01-13,7.0
2014-01-14,7.0
2014-01-15,7.0
2014-01-16,7.0
2014-01-17,7.0
2014-01-20,7.0
2014-01-21,7.0
2014-01-22,7.0
2014-01-23,8.0
2014-01-24,8.0
2014-01-27,8.0
2014-01-28,8.0
2014-01-29,8.0
2014-01-30,8.0
2014-01-31,8.0
2014-02-03,8.0
2014-02-04,8.0
2014-02-05,8.0
2014-02-06,8.0
2014-02-07,8.0
2014-02-10,8.0
2014-02-11,8.0
2014-02-12,8.0
2014-02-13,8.0
2014-02-14,8.0
2014-02-15,8.0
2014-02-16,8.0
2014-02-17,8.0
2014-02-18,8.0
2014-02-19,8.0
2014-02-20,8.0
2014-02-21,8.0
2014-02-22,8.0
2014-02-23,8.0
2014-02-24,8.0
2014-02-25,8.0
2014-02-26,8.0
2014-02-27,8.0
2014-02-28,8.0
2014-03-01,8.0
2014-03-02,8.0
2014-03-03,8.0
2014-03-04,8.0
2014-03-05,8.0
2014-03-06,8.0
2014-03-07,8.0
2014-03-08,8.0
2014-03-09,8.0
2014-03-10,8.0
2014-03-11,8.0
2014-03-12,8.0
2014-03-13,8.0
2014-03-14,8.0
2014-03-15,8.0
2014-03-16,8.0
2014-03-17,8.0
2014-03-18,8.0
2014-03-19,8.0
2014-03-20,8.0
2014-03-21,8.0
2014-03-22,8.0
2014-03-23,8.0
2014-03-24,8.0
2014-03-25,8.0
2014-03-26,8.0
2014-03-27,8.0
2014-03-28,8.0
2014-03-29,8.0
2014-03-30,8.0
2014-03-31,8.0
2014-04-01,8.0
2014-04-02,8.0
2014-04-03,8.0
2014-04-04,8.0
2014-04-05,8.0
2014-04-06,8.0
2014-04-07,8.0
2014-04-08,8.0
2014-04-09,8.0
2014-04-10,8.0
2014-04-11,8.0
2014-04-12,8.0
2014-04-13,8.0
2014-04-14,8.0
2014-04-15,8.0
2014-04-16,8.0
2014-04-17,8.0
2014-04-18,8.0
2014-04-19,8.0
2014-04-20,8.0
2014-04-21,8.0
2014-04-22,8.0
2014-04-23,8.0
2014-04-24,8.0
2014-04-25,8.0
2014-04-26,8.0
2014-04-27,8.0
2014-04-28,8.0
2014-04-29,8.0
2014-04-30,8.0
2014-05-01,8.0
2014-05-02,8.0
2014-05-03,8.0
2014-05-04,8.0
2014-05-05,8.0
2014-05-06,8.0
2014-05-07,8.0
2014-05-08,8.0
2014-05-09,8.0
2014-05-10,8.0
2014-05-11,8.0
2014-05-12,8.0
2014-05-13,8.0
2014-05-14,8.0
2014-05-15,8.0
2014-05-16,8.0
2014-05-17,8.0
2014-05-18,8.0
2014-05-19,8.0
2014-05-20,8.0
2014-05-21,8.0
2014-05-22,8.0
2014-05-23,8.0
2014-05-24,8.0
2014-05-25,8.0
2014-05-26,8.0
2014-05-27,8.0
2014-05-28,8.0
2014-05-29,8.0
2014-05-30,8.0
2014-05-31,8.0
2014-06-01,8.0
2014-06-02,8.0
2014-06-03,8.0
2014-06-04,8.0
2014-06-05,8.0
2014-06-06,8.0
2014-06-07,8.0
2014-06-08,8.0
2014-06-09,8.0
2014-06-10,8.0
2014-06-11,8.0
2014-06-12,8.0
2014-06-13,8.0
2014-06-14,8.0
2014-06-15,8.0
2014-06-16,8.0
2014-06-17,8.0
2014-06-18,8.0
2014-06-19,8.0
2014-06-20,8.0
2014-06-21,8.0
2014-06-22,8.0
2014-06-23,8.0
2014-06-24,8.0
2014-06-25,8.0
2014-06-26,8.0
2014-06-27,8.0
2014-06-28,8.0
2014-06-29,8.0
2014-06-30,8.0
2014-07-01,8.0
2014-07-02,8.0
2014-07-03,8.0
2014-07-04,8.0
2014-07-05,8.0
2014-07-06,8.0
2014-07-07,8.0
2014-07-08,8.0
2014-07-09,8.0
2014-07-10,8.0
2014-07-11,8.0
2014-07-12,8.0
2014-07-13,8.0
2014-07-14,8.0
2014-07-15,8.0
2014-07-16,8.0
2014-07-17,8.0
2014-07-18,8.0
2014-07-19,8.0
2014-07-20,8.0
2014-07-21,8.0
2014-07-22,8.0
2014-07-23,8.0
2014-07-24,8.0
2014-07-25,8.0
2014-07-26,8.0
2014-07-27,8.0
2014-07-28,8.0
2014-07-29,8.0
2014-07-30,8.0
2014-07-31,8.0
2014-08-01,8.0
2014-08-02,8.0
2014-08-03,8.0
2014-08-04,8.0
2014-08-05,8.0
2014-08-06,8.0
2014-08-07,8.0
2014-08-08,8.0
2014-08-09,8.0
2014-08-10,8.0
2014-08-11,8.0
2014-08-12,8.0
2014-08-13,8.0
2014-08-14,8.0
2014-08-15,8.0
2014-08-16,8.0
2014-08-17,8.0
2014-08-18,8.0
2014-08-19,8.0
2014-08-20,8.0
2014-08-21,8.0
2014-08-22,8.0
2014-08-23,8.0
2014-08-24,8.0
2014-08-25,8.0
2014-08-26,8.0
2014-08-27,8.0
2014-08-28,8.0
2014-08-29,8.0
2014-08-30,8.0
2014-08-31,8.0
2014-09-01,8.0
2014-09-02,8.0
2014-09-03,8.0
2014-09-04,8.0
2014-09-05,8.0
2014-09-06,8.0
2014-09-07,8.0
2014-09-08,8.0
2014-09-09,8.0
2014-09-10,8.0
2014-09-11,8.0
2014-09-12,8.0
2014-09-13,8.0
2014-09-14,8.0
2014-09-15,8.0
2014-09-16,8.0
2014-09-17,8.0
2014-09-18,8.0
2014-09-19,8.0
2014-09-20,8.0
2014-09-21,8.0
2014-09-22,8.0
2014-09-23,8.0
2014-09-24,8.0
2014-09-25,8.0
2014-09-26,8.0
2014-09-27,8.0
2014-09-28,8.0
2014-09-29,8.0
2014-09-30,8.0
2014-10-01,8.0
2014-10-02,8.0
2014-10-03,8.0
2014-10-04,8.0
2014-10-05,8.0
2014-10-06,8.0
2014-10-07,8.0
2014-10-08,8.0
2014-10-09,8.0
2014-10-10,8.0
2014-10-11,8.0
2014-10-12,8.0
2014-10-13,8.0
2014-10-14,8.0
2014-10-15,8.0
2014-10-16,8.0
2014-10-17,8.0
2014-10-18,8.0
2014-10-19,8.0
2014-10-20,8.0
2014-10-21,8.0
2014-10-22,8.0
2014-10-23,8.0
2014-10-24,8.0
2014-10-25,8.0
2014-10-26,8.0
2014-10-27,8.0
2014-10-28,8.0
2014-10-29,8.0
2014-10-30,8.0
2014-10-31,8.0
2014-11-01,8.0
2014-11-02,8.0
2014-11-03,8.0
2014-11-04,8.0
2014-11-05,8.0
2014-11-06,8.0
2014-11-07,8.0
2014-11-08,8.0
2014-11-09,8.0
2014-11-10,8.0
2014-11-11,8.0
2014-11-12,8.0
2014-11-13,8.0
2014-11-14,8.0
2014-11-15,8.0
2014-11-16,8.0
2014-11-17,8.0
2014-11-18,8.0
2014-11-19,8.0
2014-11-20,8.0
2014-11-21,8.0
2014-11-22,8.0
2014-11-23,8.0
2014-11-24,8.0
2014-11-25,8.0
2014-11-26,8.0
2014-11-27,8.0
2014-11-28,8.0
2014-11-29,8.0
2014-11-30,8.0
2014-12-01,8.0
2014-12-02,8.0
2014-12-03,9.0
2014-12-04,9.0
2014-12-05,9.0
2014-12-06,9.0
2014-12-07,9.0
2014-12-08,9.0
2014-12-09,9.0
2014-12-10,9.0
2014-12-11,9.0
2014-12-12,9.0
2014-12-13,9.0
2014-12-14,9.0
2014-12-15,9.0
2014-12-16,9.0
2014-12-17,9.0
2014-12-18,9.0
2014-12-19,9.0
2014-12-20,9.0
2014-12-21,9.0
2014-12-22,9.0
2014-12-23,9.0
2014-12-24,9.0
2014-12-25,9.0
2014-12-26,9.0
2014-12-27,9.0
2014-12-28,9.0
2014-12-29,9.0
2014-12-30,9.0
2014-12-31,9.0
2015-01-01,9.0
2015-01-02,9.0
2015-01-03,9.0
2015-01-04,9.0
2015-01-05,9.0
2015-01-06,9.0
2015-01-07,9.0
2015-01-08,9.0
2015-01-09,9.0
2015-01-10,9.0
2015-01-11,9.0
2015-01-12,9.0
2015-01-13,9.0
2015-01-14,9.0
2015-01-15,9.0
2015-01-16,9.0
2015-01-17,9.0
2015-01-18,9.0
2015-01-19,9.0
2015-01-20,9.0
2015-01-21,9.0
2015-01-22,9.0
2015-01-23,9.0
2015-01-24,9.0
2015-01-25,9.0
2015-01-26,9.0
2015-01-27,9.0
2015-01-28,9.0
2015-01-29,9.0
2015-01-30,9.0
2015-01-31,9.0
2015-02-01,9.0
2015-02-02,9.0
2015-02-03,9.0
2015-02-04,9.0
2015-02-05,9.0
2015-02-06,9.0
2015-02-07,9.0
2015-02-08,9.0
2015-02-09,9.0
2015-02-10,9.0
2015-02-11,9.0
2015-02-12,9.0
2015-02-13,9.0
2015-02-14,9.0
2015-02-15,9.0
2015-02-16,9.0
2015-02-17,9.0
2015-02-18,9.0
2015-02-19,9.0
2015-02-20,9.0
2015-02-21,9.0
2015-02-22,9.0
2015-02-23,9.0
2015-02-24,9.0
2015-02-25,9.0
2015-02-26,9.0
2015-02-27,9.0
2015-02-28,9.0
2015-03-01,9.0
2015-03-02,9.0
2015-03-03,9.0
2015-03-04,9.0
2015-03-05,9.0
2015-03-06,9.0
2015-03-07,9.0
2015-03-08,9.0
2015-03-09,9.0
2015-03-10,9.0
2015-03-11,9.0
2015-03-12,9.0
2015-03-13,9.0
2015-03-14,9.0
2015-03-15,9.0
2015-03-16,9.0
2015-03-17,9.0
2015-03-18,9.0
2015-03-19,9.0
2015-03-20,9.0
2015-03-21,9.0
2015-03-22,9.0
2015-03-23,9.0
2015-03-24,9.0
2015-03-25,9.0
2015-03-26,9.0
2015-03-27,9.0
2015-03-28,9.0
2015-03-29,9.0
2015-03-30,9.0
2015-03-31,9.0
2015-04-01,9.0
2015-04-02,9.0
2015-04-03,9.0
2015-04-04,9.0
2015-04-05,9.0
2015-04-06,9.0
2015-04-07,9.0
2015-04-08,9.0
2015-04-09,9.0
2015-04-10,9.0
2015-04-11,9.0
2015-04-12,9.0
2015-04-13,9.0
2015-04-14,9.0
2015-04-15,9.0
2015-04-16,9.0
2015-04-17,9.0
2015-04-18,9.0
2015-04-19,9.0
2015-04-20,9.0
2015-04-21,9.0
2015-04-22,9.0
2015-04-23,9.0
2015-04-24,9.0
2015-04-25,9.0
2015-04-26,9.0
2015-04-27,9.0
2015-04-28,9.0
2015-04-29,9.0
2015-04-30,9.0
2015-05-01,9.0
2015-05-02,9.0
2015-05-03,9.0
2015-05-04,9.0
2015-05-05,9.0
2015-05-06,9.0
2015-05-07,9.0
2015-05-08,9.0
2015-05-09,9.0
2015-05-10,9.0
2015-05-11,9.0
2015-05-12,9.0
2015-05-13,9.0
2015-05-14,9.0
2015-05-15,9.0
2015-05-16,9.0
2015-05-17,9.0
2015-05-18,9.0
2015-05-19,9.0
2015-05-20,9.0
2015-05-21,9.0
2015-05-22,9.0
2015-05-23,9.0
2015-05-24,9.0
2015-05-25,9.0
2015-05-26,9.0
2015-05-27,9.0
2015-05-28,9.0
2015-05-29,9.0
2015-05-30,9.0
2015-05-31,9.0
2015-06-01,9.0
2015-06-02,9.0
2015-06-03,9.0
2015-06-04,9.0
2015-06-05,9.0
2015-06-06,9.0
2015-06-07,9.0
2015-06-08,9.0
2015-06-09,9.0
2015-06-10,9.0
2015-06-11,9.0
2015-06-12,9.0
2015-06-13,9.0
2015-06-14,9.0
2015-06-15,9.0
2015-06-16,9.0
2015-06-17,9.0
2015-06-18,9.0
2015-06-19,9.0
2015-06-20,9.0
2015-06-21,9.0
2015-06-22,9.0
2015-06-23,9.0
2015-06-24,9.0
2015-06-25,9.0
2015-06-26,9.0
2015-06-27,9.0
2015-06-28,9.0
2015-06-29,9.0
2015-06-30,9.0
2015-07-01,9.0
2015-07-02,9.0
2015-07-03,9.0
2015-07-04,9.0
2015-07-05,9.0
2015-07-06,9.0
2015-07-07,9.0
2015-07-08,9.0
2015-07-09,9.0
2015-07-10,9.0
2015-07-11,9.0
2015-07-12,9.0
2015-07-13,9.0
2015-07-14,9.0
2015-07-15,9.0
2015-07-16,9.0
2015-07-17,9.0
2015-07-18,9.0
2015-07-19,9.0
2015-07-20,9.0
2015-07-21,9.0
2015-07-22,9.0
2015-07-23,9.0
2015-07-24,9.0
2015-07-25,9.0
2015-07-26,9.0
2015-07-27,9.0
2015-07-28,9.0
2015-07-29,9.0
2015-07-30,9.0
2015-07-31,9.0
2015-08-01,9.0
2015-08-02,9.0
2015-08-03,9.0
2015-08-04,9.0
2015-08-05,9.0
2015-08-06,9.0
2015-08-07,9.0
2015-08-08,9.0
2015-08-09,9.0
2015-08-10,9.0
2015-08-11,9.0
2015-08-12,9.0
2015-08-13,9.0
2015-08-14,9.0
2015-08-15,9.0
2015-08-16,9.0
2015-08-17,9.0
2015-08-18,9.0
2015-08-19,9.0
